"","V1","V2","V3"
"1",0.011628,0.181818,164
"2",0.005814,0.111111,92
"3",0.011628,0.181818,144
"4",0.005814,0.111111,61
"5",0.005814,0.125000,97
"6",0.017442,0.214286,218
"7",0.005814,0.125000,103
"8",0.011628,0.166667,200
"9",0.005814,0.111111,199
"10",0.011628,0.181818,77
"11",0.011628,0.181818,181
"12",0.005814,0.125000,107
"13",0.023256,0.235294,448
"14",0.005814,0.111111,294
"15",0.005814,0.111111,86
"16",0.005814,0.125000,290
"17",0.029070,0.250000,335
"18",0.011628,0.181818,249
"19",0.029070,0.277778,383
"20",0.040698,0.280000,540
"21",0.005814,0.125000,300
"22",0.029070,0.250000,227
"23",0.005814,0.111111,249
"24",0.011628,0.166667,393
"25",0.017442,0.214286,249
"26",0.017442,0.214286,354
"27",0.023256,0.235294,299
"28",0.011628,0.181818,179
"29",0.005814,0.125000,361
"30",0.005814,0.111111,460
"31",0.040698,0.304348,544
"32",0.023256,0.266667,187
"33",0.005814,0.111111,119
"34",0.017442,0.200000,151
"35",0.005814,0.111111,22
"36",0.011628,0.200000,96
"37",0.005814,0.125000,63
"38",0.005814,0.125000,85
"39",0.005814,0.111111,4
"40",0.005814,0.125000,56
"41",0.029070,0.277778,243
"42",0.023256,0.250000,372
"43",0.011628,0.166667,222
"44",0.017442,0.200000,316
"45",0.034884,0.285714,338
"46",0.023256,0.250000,479
"47",0.005814,0.125000,138
"48",0.029070,0.294118,185
"49",0.034884,0.333333,353
"50",0.011628,0.166667,156
"51",0.005814,0.111111,156
"52",0.011628,0.181818,150
"53",0.011628,0.181818,213
"54",0.005814,0.111111,36
"55",0.017442,0.214286,228
"56",0.029070,0.294118,367
"57",0.005814,0.111111,13
"58",0.058140,0.333333,326
"59",0.034884,0.285714,899
"60",0.005814,0.125000,133
"61",0.017442,0.230769,533
"62",0.011628,0.181818,371
"63",0.034884,0.315789,453
"64",0.017442,0.230769,281
"65",0.011628,0.200000,219
"66",0.005814,0.111111,193
"67",0.005814,0.111111,238
"68",0.017442,0.214286,519
"69",0.005814,0.111111,276
"70",0.011628,0.200000,160
"71",0.023256,0.266667,429
"72",0.005814,0.111111,135
"73",0.040698,0.304348,663
"74",0.017442,0.230769,358
"75",0.005814,0.125000,39
"76",0.005814,0.125000,144
"77",0.017442,0.230769,370
"78",0.011628,0.181818,104
"79",0.011628,0.200000,293
"80",0.005814,0.125000,317
"81",0.011628,0.181818,107
"82",0.017442,0.214286,307
"83",0.005814,0.125000,55
"84",0.005814,0.111111,4
"85",0.011628,0.200000,179
"86",0.052326,0.300000,802
"87",0.011628,0.181818,201
"88",0.023256,0.285714,281
"89",0.040698,0.280000,380
"90",0.046512,0.275862,500
"91",0.005814,0.111111,4
"92",0.023256,0.250000,169
"93",0.011628,0.166667,208
"94",0.005814,0.125000,145
"95",0.098837,0.326923,420
"96",0.005814,0.125000,40
"97",0.075581,0.309524,480
"98",0.017442,0.200000,260
"99",0.005814,0.111111,164
"100",0.011628,0.166667,360
"101",0.040698,0.291667,527
"102",0.011628,0.181818,79
"103",0.011628,0.181818,336
"104",0.005814,0.111111,135
"105",0.023256,0.285714,280
"106",0.017442,0.214286,339
"107",0.005814,0.111111,278
"108",0.005814,0.125000,54
"109",0.005814,0.111111,98
"110",0.011628,0.166667,54
"111",0.005814,0.125000,73
"112",0.029070,0.250000,553
"113",0.005814,0.125000,206
"114",0.005814,0.111111,233
"115",0.011628,0.181818,286
"116",0.011628,0.181818,150
"117",0.029070,0.250000,327
"118",0.005814,0.125000,129
