"","V1","V2","V3"
"1",0.019868,0.230769,367
"2",0.019868,0.230769,308
"3",0.006623,0.125000,53
"4",0.006623,0.125000,49
"5",0.006623,0.125000,76
"6",0.019868,0.214286,224
"7",0.006623,0.111111,119
"8",0.072848,0.323529,546
"9",0.006623,0.125000,78
"10",0.026490,0.235294,460
"11",0.006623,0.111111,90
"12",0.006623,0.111111,168
"13",0.006623,0.125000,174
"14",0.046358,0.291667,419
"15",0.006623,0.125000,192
"16",0.006623,0.125000,261
"17",0.019868,0.230769,231
"18",0.026490,0.235294,294
"19",0.013245,0.181818,409
"20",0.013245,0.200000,144
"21",0.013245,0.181818,325
"22",0.013245,0.181818,349
"23",0.019868,0.200000,151
"24",0.033113,0.294118,373
"25",0.013245,0.181818,217
"26",0.006623,0.111111,100
"27",0.013245,0.181818,300
"28",0.026490,0.266667,199
"29",0.006623,0.125000,108
"30",0.013245,0.181818,280
"31",0.006623,0.125000,295
"32",0.006623,0.125000,149
"33",0.006623,0.125000,15
"34",0.006623,0.125000,93
"35",0.006623,0.111111,84
"36",0.006623,0.111111,202
"37",0.033113,0.277778,555
"38",0.006623,0.125000,248
"39",0.006623,0.111111,313
"40",0.006623,0.125000,30
"41",0.006623,0.111111,101
"42",0.013245,0.181818,153
"43",0.006623,0.111111,100
"44",0.026490,0.250000,226
"45",0.006623,0.111111,142
"46",0.013245,0.166667,392
"47",0.006623,0.125000,156
"48",0.019868,0.230769,385
"49",0.006623,0.125000,54
"50",0.006623,0.111111,238
"51",0.006623,0.111111,352
"52",0.006623,0.125000,81
"53",0.006623,0.111111,182
"54",0.006623,0.111111,261
"55",0.033113,0.294118,309
"56",0.013245,0.181818,264
"57",0.033113,0.263158,231
"58",0.026490,0.266667,203
"59",0.006623,0.125000,56
"60",0.039735,0.300000,343
"61",0.006623,0.125000,95
"62",0.059603,0.300000,379
"63",0.013245,0.166667,138
"64",0.006623,0.111111,265
"65",0.013245,0.166667,174
"66",0.006623,0.111111,152
"67",0.013245,0.181818,258
"68",0.013245,0.200000,287
"69",0.026490,0.235294,285
"70",0.006623,0.111111,197
"71",0.013245,0.166667,426
"72",0.026490,0.235294,514
"73",0.066225,0.303030,442
"74",0.019868,0.230769,412
"75",0.013245,0.181818,93
"76",0.026490,0.235294,520
"77",0.013245,0.181818,277
"78",0.006623,0.125000,296
"79",0.013245,0.181818,140
"80",0.006623,0.125000,82
"81",0.006623,0.125000,175
"82",0.006623,0.125000,175
"83",0.026490,0.250000,191
"84",0.006623,0.111111,133
"85",0.006623,0.125000,145
"86",0.013245,0.181818,169
"87",0.033113,0.277778,245
"88",0.006623,0.111111,113
"89",0.013245,0.181818,147
"90",0.006623,0.125000,267
"91",0.006623,0.111111,183
"92",0.019868,0.200000,320
"93",0.006623,0.125000,26
"94",0.013245,0.166667,295
"95",0.033113,0.277778,356
"96",0.019868,0.230769,238
"97",0.006623,0.111111,309
"98",0.006623,0.111111,4
"99",0.006623,0.111111,252
"100",0.006623,0.125000,87
"101",0.019868,0.214286,196
