"","V1","V2","V3"
"1",0.034884,0.214286,229
"2",0.011628,0.125000,185
"3",0.011628,0.111111,116
"4",0.058140,0.294118,260
"5",0.011628,0.125000,319
"6",0.011628,0.125000,146
"7",0.011628,0.125000,269
"8",0.034884,0.214286,235
"9",0.058140,0.277778,351
"10",0.011628,0.111111,144
"11",0.011628,0.125000,130
"12",0.011628,0.125000,120
"13",0.011628,0.111111,124
"14",0.011628,0.111111,269
"15",0.011628,0.111111,200
"16",0.011628,0.111111,179
"17",0.011628,0.125000,178
"18",0.011628,0.125000,182
"19",0.011628,0.111111,143
"20",0.011628,0.125000,189
"21",0.011628,0.111111,148
"22",0.011628,0.125000,109
"23",0.011628,0.111111,163
"24",0.034884,0.214286,143
"25",0.023256,0.200000,244
"26",0.023256,0.166667,109
"27",0.011628,0.125000,95
"28",0.023256,0.200000,416
"29",0.011628,0.125000,127
"30",0.011628,0.125000,65
"31",0.011628,0.111111,264
"32",0.058140,0.294118,529
"33",0.011628,0.125000,126
"34",0.034884,0.214286,165
"35",0.023256,0.200000,243
"36",0.011628,0.125000,247
"37",0.011628,0.111111,239
"38",0.011628,0.111111,113
"39",0.023256,0.200000,355
"40",0.011628,0.111111,190
"41",0.023256,0.166667,309
"42",0.023256,0.166667,143
"43",0.011628,0.125000,96
"44",0.023256,0.200000,101
"45",0.011628,0.125000,37
"46",0.011628,0.111111,112
"47",0.011628,0.111111,4
"48",0.011628,0.125000,98
"49",0.011628,0.111111,63
"50",0.011628,0.125000,178
"51",0.023256,0.200000,196
"52",0.011628,0.125000,60
"53",0.011628,0.125000,77
"54",0.011628,0.111111,197
