"","V1","V2","V3"
"1",0.004975,0.111111,100
"2",0.004975,0.125000,95
"3",0.029851,0.272727,280
"4",0.004975,0.125000,260
"5",0.039801,0.266667,452
"6",0.009950,0.181818,229
"7",0.034826,0.269231,667
"8",0.004975,0.111111,110
"9",0.004975,0.111111,4
"10",0.084577,0.354167,849
"11",0.004975,0.125000,191
"12",0.024876,0.277778,651
"13",0.019900,0.250000,462
"14",0.064677,0.333333,732
"15",0.019900,0.285714,703
"16",0.004975,0.125000,142
"17",0.004975,0.125000,123
"18",0.059701,0.324324,487
"19",0.089552,0.346154,597
"20",0.009950,0.166667,300
"21",0.009950,0.181818,125
"22",0.009950,0.200000,187
"23",0.004975,0.125000,13
"24",0.004975,0.125000,97
"25",0.019900,0.235294,337
"26",0.024876,0.312500,409
"27",0.014925,0.214286,216
"28",0.004975,0.125000,117
"29",0.004975,0.111111,182
"30",0.004975,0.125000,242
"31",0.014925,0.214286,183
"32",0.049751,0.322581,521
"33",0.084577,0.354167,611
"34",0.004975,0.125000,174
"35",0.004975,0.111111,118
"36",0.014925,0.250000,161
"37",0.049751,0.294118,629
"38",0.024876,0.277778,466
"39",0.014925,0.230769,158
"40",0.014925,0.200000,311
"41",0.004975,0.125000,202
"42",0.004975,0.111111,117
"43",0.014925,0.250000,299
"44",0.054726,0.323529,618
"45",0.029851,0.285714,316
"46",0.004975,0.125000,110
"47",0.009950,0.200000,121
"48",0.019900,0.266667,166
"49",0.004975,0.111111,46
"50",0.024876,0.294118,409
"51",0.044776,0.346154,449
"52",0.014925,0.250000,202
"53",0.004975,0.125000,184
"54",0.004975,0.125000,152
"55",0.034826,0.304348,508
"56",0.014925,0.200000,343
"57",0.004975,0.125000,200
"58",0.034826,0.318182,376
"59",0.004975,0.125000,103
"60",0.004975,0.111111,103
"61",0.019900,0.235294,469
"62",0.004975,0.111111,57
"63",0.009950,0.200000,212
"64",0.004975,0.125000,106
"65",0.039801,0.307692,989
"66",0.014925,0.250000,153
"67",0.034826,0.291667,304
"68",0.024876,0.277778,266
"69",0.009950,0.181818,225
"70",0.004975,0.125000,7
"71",0.014925,0.214286,236
"72",0.029851,0.272727,290
"73",0.004975,0.125000,24
"74",0.009950,0.181818,257
"75",0.009950,0.181818,309
"76",0.034826,0.280000,263
"77",0.039801,0.307692,893
"78",0.009950,0.166667,211
"79",0.024876,0.277778,477
"80",0.004975,0.125000,134
"81",0.029851,0.285714,286
"82",0.024876,0.277778,260
"83",0.009950,0.181818,505
"84",0.044776,0.321429,512
"85",0.004975,0.111111,276
"86",0.009950,0.200000,108
"87",0.034826,0.318182,522
"88",0.004975,0.125000,368
"89",0.014925,0.230769,336
"90",0.004975,0.111111,55
"91",0.014925,0.250000,310
"92",0.049751,0.322581,249
"93",0.004975,0.111111,495
"94",0.004975,0.125000,44
"95",0.009950,0.166667,162
"96",0.004975,0.111111,156
"97",0.019900,0.250000,268
"98",0.004975,0.125000,137
"99",0.019900,0.266667,464
"100",0.004975,0.111111,29
"101",0.009950,0.200000,195
"102",0.004975,0.111111,94
"103",0.009950,0.200000,163
"104",0.004975,0.111111,360
"105",0.019900,0.250000,296
"106",0.004975,0.125000,49
"107",0.029851,0.285714,295
"108",0.024876,0.263158,406
"109",0.004975,0.125000,194
"110",0.094527,0.365385,1008
"111",0.009950,0.166667,313
"112",0.004975,0.111111,187
"113",0.009950,0.181818,178
"114",0.009950,0.200000,122
"115",0.024876,0.263158,325
"116",0.014925,0.250000,107
"117",0.004975,0.125000,243
"118",0.004975,0.125000,113
"119",0.034826,0.280000,242
"120",0.004975,0.111111,4
"121",0.004975,0.125000,108
"122",0.004975,0.111111,187
"123",0.004975,0.125000,230
"124",0.009950,0.181818,253
"125",0.034826,0.259259,880
"126",0.004975,0.111111,175
"127",0.009950,0.181818,120
"128",0.024876,0.277778,274
"129",0.019900,0.250000,236
"130",0.049751,0.333333,469
"131",0.004975,0.125000,99
"132",0.009950,0.166667,159
"133",0.004975,0.125000,130
"134",0.029851,0.272727,385
"135",0.004975,0.111111,260
"136",0.004975,0.111111,68
"137",0.009950,0.181818,191
"138",0.014925,0.214286,246
"139",0.029851,0.285714,309
"140",0.004975,0.125000,175
"141",0.029851,0.272727,451
"142",0.014925,0.250000,368
"143",0.004975,0.111111,4
"144",0.009950,0.166667,518
