"","V1","V2","V3"
"1",0.003086,0.111111,182
"2",0.030864,0.312500,488
"3",0.049383,0.390244,821
"4",0.003086,0.111111,258
"5",0.101852,0.392857,1030
"6",0.006173,0.181818,423
"7",0.006173,0.200000,210
"8",0.030864,0.322581,381
"9",0.052469,0.354167,429
"10",0.067901,0.343750,934
"11",0.003086,0.125000,51
"12",0.015432,0.263158,112
"13",0.027778,0.300000,546
"14",0.043210,0.318182,310
"15",0.111111,0.400000,987
"16",0.175926,0.385135,1392
"17",0.006173,0.166667,128
"18",0.037037,0.342857,421
"19",0.006173,0.200000,227
"20",0.009259,0.250000,394
"21",0.009259,0.230769,175
"22",0.052469,0.346939,699
"23",0.191358,0.380368,1552
"24",0.018519,0.300000,403
"25",0.003086,0.125000,81
"26",0.021605,0.318182,634
"27",0.024691,0.296296,598
"28",0.003086,0.125000,73
"29",0.101852,0.375000,765
"30",0.033951,0.343750,496
"31",0.052469,0.369565,423
"32",0.003086,0.125000,79
"33",0.003086,0.111111,80
"34",0.018519,0.285714,364
"35",0.012346,0.235294,323
"36",0.336420,0.386525,1516
"37",0.006173,0.200000,287
"38",0.012346,0.250000,444
"39",0.030864,0.312500,815
"40",0.092593,0.370370,922
"41",0.299383,0.381890,1510
"42",0.009259,0.214286,304
"43",0.089506,0.376623,606
"44",0.037037,0.352941,558
"45",0.200617,0.380117,1414
"46",0.043210,0.358974,404
"47",0.015432,0.250000,351
"48",0.043210,0.341463,527
"49",0.003086,0.125000,165
"50",0.305556,0.396000,2158
"51",0.067901,0.349206,715
"52",0.074074,0.342857,1269
"53",0.024691,0.307692,342
"54",0.058642,0.358491,516
"55",0.006173,0.166667,39
"56",0.043210,0.341463,933
"57",0.003086,0.111111,150
"58",0.154321,0.375940,1863
"59",0.012346,0.250000,434
"60",0.030864,0.303030,523
"61",0.003086,0.125000,274
"62",0.012346,0.250000,282
"63",0.003086,0.111111,189
"64",0.006173,0.200000,135
"65",0.287037,0.387500,1660
"66",0.089506,0.367089,947
"67",0.074074,0.338028,502
"68",0.074074,0.375000,973
"69",0.064815,0.362069,833
"70",0.043210,0.318182,621
"71",0.003086,0.125000,88
"72",0.058642,0.351852,649
"73",0.040123,0.351351,899
"74",0.018519,0.285714,444
"75",0.191358,0.366864,992
"76",0.003086,0.111111,145
"77",0.111111,0.352941,1024
"78",0.185185,0.377358,783
"79",0.040123,0.325000,916
"80",0.123457,0.370370,1483
"81",0.067901,0.343750,854
"82",0.027778,0.321429,591
"83",0.058642,0.358491,655
"84",0.175926,0.377483,1848
"85",0.027778,0.333333,658
"86",0.003086,0.125000,89
"87",0.160494,0.361111,1101
"88",0.070988,0.377049,633
"89",0.006173,0.200000,243
"90",0.006173,0.166667,170
"91",0.138889,0.368852,1193
"92",0.024691,0.320000,546
"93",0.015432,0.277778,461
"94",0.070988,0.377049,668
"95",0.030864,0.312500,383
"96",0.003086,0.111111,364
"97",0.006173,0.200000,413
"98",0.095679,0.369048,1818
"99",0.037037,0.333333,395
"100",0.006173,0.166667,356
"101",0.027778,0.321429,464
"102",0.373457,0.389068,2255
"103",0.132716,0.367521,1210
"104",0.003086,0.111111,116
"105",0.046296,0.348837,711
"106",0.009259,0.230769,280
"107",0.117284,0.372549,1582
"108",0.123457,0.363636,1102
"109",0.040123,0.351351,818
"110",0.012346,0.235294,284
"111",0.003086,0.111111,292
"112",0.009259,0.230769,257
"113",0.033951,0.343750,424
"114",0.123457,0.380952,910
"115",0.055556,0.367347,1274
"116",0.055556,0.375000,574
"117",0.135802,0.376068,1429
"118",0.135802,0.376068,850
"119",0.086420,0.368421,816
"120",0.003086,0.111111,174
"121",0.101852,0.366667,994
"122",0.197531,0.392638,1311
"123",0.027778,0.310345,530
"124",0.052469,0.354167,696
"125",0.003086,0.111111,167
"126",0.009259,0.250000,306
"127",0.003086,0.125000,128
"128",0.009259,0.214286,266
"129",0.003086,0.111111,100
"130",0.024691,0.307692,355
"131",0.021605,0.304348,391
"132",0.009259,0.250000,272
"133",0.021605,0.269231,508
"134",0.003086,0.125000,40
"135",0.080247,0.376812,651
"136",0.003086,0.111111,221
"137",0.003086,0.125000,51
"138",0.003086,0.125000,136
"139",0.012346,0.266667,486
"140",0.040123,0.342105,678
"141",0.027778,0.321429,567
"142",0.003086,0.125000,130
"143",0.151235,0.379845,1180
"144",0.009259,0.230769,669
"145",0.030864,0.312500,619
"146",0.049383,0.347826,824
"147",0.003086,0.111111,4
"148",0.006173,0.181818,251
"149",0.179012,0.384106,1657
"150",0.006173,0.200000,169
"151",0.003086,0.111111,20
"152",0.114198,0.381443,889
"153",0.009259,0.230769,183
"154",0.049383,0.340426,544
"155",0.003086,0.125000,131
"156",0.166667,0.382979,1200
"157",0.033951,0.323529,468
"158",0.003086,0.125000,368
"159",0.003086,0.111111,166
"160",0.095679,0.382716,1172
"161",0.040123,0.325000,575
"162",0.046296,0.384615,669
"163",0.064815,0.344262,572
"164",0.003086,0.125000,75
"165",0.015432,0.263158,383
"166",0.003086,0.111111,131
"167",0.101852,0.370787,758
"168",0.314815,0.382022,1571
"169",0.064815,0.350000,641
"170",0.033951,0.343750,242
"171",0.185185,0.370370,1008
"172",0.021605,0.291667,589
"173",0.012346,0.266667,424
"174",0.095679,0.364706,1280
"175",0.027778,0.300000,563
"176",0.117284,0.372549,2038
"177",0.055556,0.360000,535
"178",0.336420,0.381119,1910
"179",0.009259,0.230769,304
"180",0.015432,0.250000,302
"181",0.033951,0.314286,654
"182",0.003086,0.125000,68
"183",0.070988,0.343284,764
"184",0.074074,0.375000,1132
"185",0.083333,0.385714,861
"186",0.074074,0.363636,1062
"187",0.175926,0.372549,1196
"188",0.003086,0.125000,80
"189",0.061728,0.357143,1161
"190",0.003086,0.111111,98
"191",0.003086,0.125000,56
"192",0.006173,0.200000,100
"193",0.006173,0.181818,160
"194",0.080247,0.376812,619
"195",0.120370,0.375000,844
"196",0.006173,0.181818,186
"197",0.043210,0.318182,844
"198",0.018519,0.300000,205
"199",0.055556,0.352941,754
