"","V1","V2","V3"
"1",0.007519,0.181818,84
"2",0.018797,0.263158,268
"3",0.003759,0.111111,99
"4",0.003759,0.111111,18
"5",0.033835,0.300000,487
"6",0.003759,0.125000,316
"7",0.086466,0.333333,570
"8",0.048872,0.342105,448
"9",0.041353,0.297297,434
"10",0.007519,0.166667,343
"11",0.007519,0.200000,162
"12",0.030075,0.347826,493
"13",0.007519,0.200000,357
"14",0.011278,0.230769,150
"15",0.026316,0.291667,506
"16",0.018797,0.263158,419
"17",0.007519,0.181818,182
"18",0.007519,0.200000,215
"19",0.015038,0.235294,377
"20",0.007519,0.200000,99
"21",0.082707,0.349206,1263
"22",0.056391,0.357143,885
"23",0.003759,0.125000,175
"24",0.015038,0.235294,247
"25",0.003759,0.125000,317
"26",0.003759,0.111111,169
"27",0.060150,0.363636,555
"28",0.007519,0.181818,195
"29",0.003759,0.125000,120
"30",0.041353,0.314286,747
"31",0.007519,0.181818,404
"32",0.015038,0.266667,547
"33",0.120301,0.380952,895
"34",0.003759,0.125000,69
"35",0.048872,0.361111,955
"36",0.003759,0.125000,109
"37",0.026316,0.291667,430
"38",0.003759,0.111111,278
"39",0.003759,0.125000,608
"40",0.007519,0.181818,227
"41",0.037594,0.322581,337
"42",0.003759,0.125000,96
"43",0.060150,0.363636,697
"44",0.011278,0.200000,354
"45",0.056391,0.326087,621
"46",0.052632,0.333333,621
"47",0.011278,0.200000,298
"48",0.003759,0.111111,114
"49",0.007519,0.200000,175
"50",0.018797,0.277778,559
"51",0.037594,0.312500,777
"52",0.056391,0.333333,569
"53",0.007519,0.181818,124
"54",0.135338,0.378947,780
"55",0.011278,0.214286,204
"56",0.045113,0.324324,632
"57",0.124060,0.375000,693
"58",0.003759,0.125000,191
"59",0.022556,0.315789,387
"60",0.026316,0.350000,522
"61",0.052632,0.350000,665
"62",0.003759,0.111111,171
"63",0.097744,0.388060,780
"64",0.105263,0.368421,1071
"65",0.048872,0.317073,547
"66",0.007519,0.181818,226
"67",0.090226,0.347826,693
"68",0.003759,0.125000,159
"69",0.011278,0.230769,545
"70",0.022556,0.300000,500
"71",0.007519,0.166667,247
"72",0.003759,0.125000,132
"73",0.007519,0.181818,176
"74",0.060150,0.333333,533
"75",0.011278,0.214286,328
"76",0.015038,0.235294,595
"77",0.041353,0.323529,383
"78",0.011278,0.250000,280
"79",0.048872,0.325000,807
"80",0.033835,0.321429,646
"81",0.022556,0.272727,346
"82",0.011278,0.250000,355
"83",0.030075,0.307692,330
"84",0.067669,0.360000,656
"85",0.045113,0.307692,643
"86",0.045113,0.333333,729
"87",0.045113,0.333333,522
"88",0.045113,0.352941,831
"89",0.112782,0.379747,883
"90",0.033835,0.300000,871
"91",0.022556,0.285714,258
"92",0.045113,0.342857,570
"93",0.060150,0.355556,461
"94",0.007519,0.181818,398
"95",0.026316,0.304348,390
"96",0.026316,0.291667,537
"97",0.015038,0.250000,426
"98",0.022556,0.285714,414
"99",0.063910,0.346939,741
"100",0.007519,0.181818,130
"101",0.007519,0.200000,300
"102",0.003759,0.125000,166
"103",0.003759,0.125000,161
"104",0.003759,0.125000,327
"105",0.015038,0.285714,506
"106",0.030075,0.296296,632
"107",0.086466,0.370968,1223
"108",0.045113,0.315789,711
"109",0.018797,0.250000,223
"110",0.048872,0.371429,742
"111",0.045113,0.315789,867
"112",0.060150,0.363636,571
"113",0.003759,0.125000,35
"114",0.003759,0.111111,135
"115",0.048872,0.333333,407
"116",0.007519,0.200000,132
"117",0.026316,0.291667,552
"118",0.003759,0.111111,163
"119",0.033835,0.300000,395
"120",0.037594,0.322581,445
"121",0.075188,0.370370,1080
"122",0.007519,0.200000,115
"123",0.154135,0.376147,1610
"124",0.041353,0.323529,459
"125",0.045113,0.333333,650
"126",0.048872,0.309524,562
"127",0.026316,0.291667,272
"128",0.030075,0.333333,393
"129",0.007519,0.200000,148
"130",0.003759,0.125000,84
"131",0.003759,0.111111,71
"132",0.018797,0.277778,275
"133",0.003759,0.111111,243
"134",0.011278,0.230769,345
"135",0.003759,0.125000,117
"136",0.003759,0.125000,102
"137",0.045113,0.342857,536
"138",0.015038,0.250000,644
"139",0.015038,0.266667,424
"140",0.007519,0.181818,143
"141",0.048872,0.342105,879
"142",0.003759,0.111111,318
"143",0.003759,0.125000,139
"144",0.033835,0.310345,302
"145",0.003759,0.125000,52
"146",0.003759,0.111111,24
"147",0.105263,0.350000,881
"148",0.026316,0.318182,232
"149",0.003759,0.125000,161
"150",0.007519,0.181818,100
"151",0.003759,0.125000,214
"152",0.018797,0.294118,407
"153",0.052632,0.341463,513
"154",0.030075,0.320000,467
"155",0.003759,0.125000,92
"156",0.007519,0.181818,72
"157",0.003759,0.125000,250
"158",0.056391,0.333333,886
"159",0.007519,0.200000,272
"160",0.011278,0.200000,597
"161",0.003759,0.125000,291
"162",0.022556,0.285714,227
"163",0.007519,0.181818,166
"164",0.067669,0.339623,987
"165",0.003759,0.125000,139
"166",0.003759,0.125000,71
"167",0.045113,0.333333,517
"168",0.003759,0.111111,94
"169",0.007519,0.181818,352
"170",0.048872,0.361111,542
"171",0.060150,0.347826,646
"172",0.048872,0.333333,693
"173",0.026316,0.333333,556
"174",0.007519,0.181818,68
"175",0.109023,0.341176,999
"176",0.007519,0.181818,318
"177",0.003759,0.125000,153
"178",0.154135,0.369369,1194
"179",0.011278,0.230769,372
"180",0.037594,0.312500,589
"181",0.056391,0.365854,514
"182",0.011278,0.230769,162
"183",0.086466,0.383333,498
"184",0.045113,0.333333,784
"185",0.026316,0.291667,470
"186",0.003759,0.111111,107
"187",0.033835,0.346154,482
"188",0.003759,0.111111,337
"189",0.078947,0.368421,808
"190",0.018797,0.263158,425
