"","V1","V2","V3"
"1",0.174556,0.385621,1069
"2",0.002959,0.111111,242
"3",0.008876,0.200000,385
"4",0.005917,0.181818,180
"5",0.032544,0.333333,750
"6",0.002959,0.111111,4
"7",0.059172,0.350877,781
"8",0.082840,0.373333,1661
"9",0.213018,0.400000,1525
"10",0.002959,0.125000,234
"11",0.127219,0.380531,1676
"12",0.278107,0.400000,3030
"13",0.035503,0.324324,611
"14",0.115385,0.375000,1156
"15",0.044379,0.365854,701
"16",0.124260,0.368421,771
"17",0.002959,0.125000,219
"18",0.011834,0.250000,223
"19",0.204142,0.389830,2029
"20",0.286982,0.373077,1780
"21",0.094675,0.359551,751
"22",0.168639,0.407143,1011
"23",0.334320,0.372937,2758
"24",0.029586,0.312500,461
"25",0.017751,0.285714,433
"26",0.059172,0.384615,564
"27",0.008876,0.250000,441
"28",0.005917,0.200000,302
"29",0.153846,0.379562,1257
"30",0.085799,0.353659,1250
"31",0.020710,0.318182,635
"32",0.062130,0.368421,851
"33",0.017751,0.272727,494
"34",0.014793,0.294118,469
"35",0.011834,0.285714,198
"36",0.091716,0.352273,1018
"37",0.047337,0.372093,809
"38",0.088757,0.375000,1166
"39",0.071006,0.393443,911
"40",0.023669,0.320000,429
"41",0.325444,0.374150,963
"42",0.044379,0.375000,588
"43",0.183432,0.392405,1287
"44",0.109467,0.373737,925
"45",0.008876,0.250000,155
"46",0.002959,0.125000,92
"47",0.038462,0.333333,504
"48",0.002959,0.125000,148
"49",0.023669,0.307692,752
"50",0.218935,0.373737,1315
"51",0.121302,0.366071,832
"52",0.017751,0.285714,585
"53",0.183432,0.389937,1198
"54",0.023669,0.320000,393
"55",0.210059,0.383784,1560
"56",0.118343,0.370370,1162
"57",0.035503,0.333333,745
"58",0.002959,0.111111,138
"59",0.008876,0.230769,301
"60",0.002959,0.125000,61
"61",0.002959,0.125000,235
"62",0.201183,0.400000,1741
"63",0.230769,0.373206,2600
"64",0.062130,0.368421,1229
"65",0.050296,0.346939,513
"66",0.097633,0.383721,714
"67",0.245562,0.370536,1093
"68",0.014793,0.263158,170
"69",0.008876,0.214286,236
"70",0.050296,0.377778,605
"71",0.334320,0.385666,900
"72",0.002959,0.125000,48
"73",0.011834,0.250000,518
"74",0.041420,0.341463,663
"75",0.005917,0.200000,259
"76",0.020710,0.280000,512
"77",0.056213,0.327586,799
"78",0.056213,0.372549,876
"79",0.050296,0.369565,1055
"80",0.002959,0.125000,132
"81",0.002959,0.125000,76
"82",0.109467,0.370000,999
"83",0.023669,0.296296,286
"84",0.002959,0.111111,154
"85",0.020710,0.304348,561
"86",0.230769,0.391960,1571
"87",0.076923,0.371429,1065
"88",0.002959,0.111111,148
"89",0.026627,0.300000,647
"90",0.017751,0.300000,427
"91",0.005917,0.200000,234
"92",0.032544,0.333333,377
"93",0.091716,0.387500,920
"94",0.085799,0.367089,1003
"95",0.068047,0.389830,402
"96",0.213018,0.378947,1448
"97",0.014793,0.277778,373
"98",0.088757,0.379747,1022
"99",0.147929,0.378788,1008
"100",0.079882,0.364865,923
"101",0.159763,0.382979,1084
"102",0.002959,0.111111,4
"103",0.109467,0.393617,1100
"104",0.301775,0.389313,2267
"105",0.002959,0.111111,94
"106",0.263314,0.369295,1537
"107",0.248521,0.378378,1507
"108",0.020710,0.291667,447
"109",0.008876,0.214286,197
"110",0.059172,0.344828,748
"111",0.011834,0.250000,450
"112",0.124260,0.368421,1274
"113",0.035503,0.352941,427
"114",0.023669,0.296296,358
"115",0.242604,0.401961,1150
"116",0.233728,0.379808,2131
"117",0.017751,0.300000,302
"118",0.150888,0.395349,1599
"119",0.073964,0.378788,1257
"120",0.002959,0.111111,299
"121",0.023669,0.320000,459
"122",0.029586,0.344828,589
"123",0.133136,0.365854,1034
"124",0.008876,0.250000,206
"125",0.144970,0.379845,1010
"126",0.186391,0.379518,859
"127",0.186391,0.364162,1328
"128",0.035503,0.324324,603
"129",0.360947,0.386076,1504
"130",0.056213,0.351852,718
"131",0.008876,0.214286,280
"132",0.109467,0.389474,1475
"133",0.156805,0.384058,1402
"134",0.023669,0.296296,365
"135",0.041420,0.318182,727
"136",0.115385,0.371429,913
"137",0.005917,0.200000,434
"138",0.041420,0.325581,921
"139",0.165680,0.368421,1391
"140",0.236686,0.384615,1313
"141",0.115385,0.364486,936
"142",0.005917,0.200000,161
"143",0.005917,0.181818,337
"144",0.002959,0.111111,96
"145",0.260355,0.385965,1365
"146",0.026627,0.300000,373
"147",0.056213,0.351852,542
"148",0.183432,0.371257,1430
"149",0.059172,0.357143,922
"150",0.088757,0.352941,1036
"151",0.230769,0.388060,1536
"152",0.035503,0.307692,496
"153",0.041420,0.341463,667
"154",0.050296,0.333333,724
"155",0.115385,0.378641,1271
"156",0.002959,0.125000,103
"157",0.065089,0.372881,955
"158",0.088757,0.375000,1488
"159",0.050296,0.377778,1315
"160",0.139053,0.391667,747
"161",0.115385,0.361111,944
"162",0.005917,0.181818,53
"163",0.227811,0.385000,932
"164",0.186391,0.393750,1333
"165",0.071006,0.352941,772
"166",0.284024,0.400000,1742
"167",0.050296,0.340000,786
"168",0.289941,0.398374,1495
"169",0.026627,0.300000,322
"170",0.026627,0.290323,758
"171",0.180473,0.393548,1098
"172",0.109467,0.389474,1051
"173",0.008876,0.230769,268
"174",0.002959,0.125000,225
"175",0.002959,0.125000,214
"176",0.017751,0.333333,465
"177",0.008876,0.230769,179
"178",0.278107,0.393305,1104
"179",0.035503,0.333333,546
"180",0.056213,0.365385,501
"181",0.017751,0.272727,394
"182",0.133136,0.368852,1593
"183",0.020710,0.291667,419
"184",0.144970,0.368421,1096
"185",0.044379,0.348837,1112
"186",0.005917,0.200000,273
"187",0.002959,0.125000,144
"188",0.011834,0.222222,519
"189",0.088757,0.379747,828
"190",0.230769,0.390000,1161
"191",0.011834,0.235294,297
"192",0.008876,0.250000,230
"193",0.014793,0.277778,287
"194",0.159763,0.380282,939
"195",0.071006,0.358209,650
"196",0.002959,0.125000,171
"197",0.041420,0.325581,502
"198",0.106509,0.395604,683
"199",0.002959,0.111111,184
"200",0.053254,0.352941,750
"201",0.218935,0.383420,1632
"202",0.053254,0.367347,828
"203",0.100592,0.390805,1093
"204",0.162722,0.379310,1424
"205",0.097633,0.375000,1097
"206",0.017751,0.285714,304
"207",0.050296,0.361702,921
"208",0.059172,0.350877,919
"209",0.002959,0.125000,124
"210",0.186391,0.391304,2142
"211",0.171598,0.379085,1405
"212",0.085799,0.376623,726
"213",0.014793,0.277778,282
"214",0.002959,0.125000,22
"215",0.017751,0.300000,516
"216",0.029586,0.312500,564
"217",0.257396,0.397260,1370
"218",0.002959,0.111111,151
"219",0.056213,0.358491,994
"220",0.192308,0.391566,1320
"221",0.008876,0.214286,306
"222",0.008876,0.214286,294
"223",0.174556,0.395973,1883
"224",0.124260,0.392523,1165
"225",0.014793,0.263158,474
"226",0.008876,0.214286,94
"227",0.156805,0.386861,1540
"228",0.153846,0.366197,1450
"229",0.073964,0.390625,1009
"230",0.011834,0.250000,414
"231",0.002959,0.111111,343
"232",0.139053,0.367188,1032
"233",0.363905,0.392971,2247
"234",0.097633,0.375000,1144
"235",0.174556,0.388158,2378
