"","V1","V2","V3"
"1",0.023256,0.111111,221
"2",0.023256,0.125000,4
"3",0.023256,0.125000,209
"4",0.023256,0.111111,131
"5",0.023256,0.125000,113
"6",0.069767,0.230769,354
"7",0.023256,0.111111,202
"8",0.023256,0.125000,140
"9",0.023256,0.111111,226
"10",0.023256,0.125000,187
"11",0.023256,0.125000,161
"12",0.023256,0.111111,134
"13",0.046512,0.181818,250
"14",0.023256,0.111111,96
"15",0.023256,0.125000,155
"16",0.023256,0.125000,191
"17",0.023256,0.111111,119
"18",0.023256,0.125000,176
"19",0.023256,0.111111,88
"20",0.023256,0.125000,57
"21",0.023256,0.125000,109
"22",0.023256,0.125000,182
"23",0.023256,0.125000,283
"24",0.023256,0.111111,294
"25",0.023256,0.125000,61
"26",0.023256,0.125000,165
