"","V1","V2","V3"
"1",0.003968,0.125000,50
"2",0.007937,0.181818,194
"3",0.019841,0.312500,338
"4",0.003968,0.125000,67
"5",0.003968,0.111111,36
"6",0.055556,0.333333,850
"7",0.027778,0.318182,657
"8",0.003968,0.111111,85
"9",0.003968,0.111111,221
"10",0.031746,0.296296,311
"11",0.007937,0.200000,404
"12",0.015873,0.235294,294
"13",0.075397,0.351852,1040
"14",0.019841,0.294118,489
"15",0.007937,0.200000,293
"16",0.039683,0.333333,565
"17",0.007937,0.200000,70
"18",0.019841,0.294118,274
"19",0.007937,0.166667,403
"20",0.003968,0.111111,50
"21",0.007937,0.200000,159
"22",0.003968,0.125000,166
"23",0.003968,0.111111,162
"24",0.011905,0.230769,126
"25",0.011905,0.214286,367
"26",0.015873,0.222222,204
"27",0.003968,0.125000,232
"28",0.007937,0.181818,151
"29",0.027778,0.304348,466
"30",0.031746,0.307692,529
"31",0.043651,0.323529,499
"32",0.019841,0.294118,276
"33",0.015873,0.250000,298
"34",0.055556,0.333333,544
"35",0.007937,0.200000,410
"36",0.023810,0.315789,363
"37",0.015873,0.235294,412
"38",0.003968,0.125000,207
"39",0.019841,0.250000,434
"40",0.003968,0.125000,202
"41",0.007937,0.181818,363
"42",0.007937,0.181818,188
"43",0.007937,0.200000,228
"44",0.003968,0.125000,53
"45",0.003968,0.111111,4
"46",0.047619,0.300000,301
"47",0.003968,0.111111,96
"48",0.043651,0.343750,864
"49",0.003968,0.111111,140
"50",0.007937,0.166667,308
"51",0.035714,0.310345,371
"52",0.011905,0.230769,344
"53",0.023810,0.285714,434
"54",0.003968,0.125000,42
"55",0.003968,0.111111,409
"56",0.003968,0.111111,110
"57",0.003968,0.111111,123
"58",0.115079,0.353659,842
"59",0.023810,0.285714,285
"60",0.007937,0.181818,378
"61",0.027778,0.280000,452
"62",0.047619,0.307692,471
"63",0.015873,0.250000,322
"64",0.007937,0.200000,182
"65",0.019841,0.250000,265
"66",0.003968,0.125000,202
"67",0.003968,0.125000,277
"68",0.039683,0.322581,428
"69",0.003968,0.125000,118
"70",0.027778,0.291667,350
"71",0.043651,0.305556,550
"72",0.003968,0.111111,341
"73",0.007937,0.200000,151
"74",0.095238,0.358209,973
"75",0.019841,0.277778,319
"76",0.007937,0.181818,371
"77",0.003968,0.125000,142
"78",0.003968,0.125000,215
"79",0.011905,0.214286,388
"80",0.007937,0.181818,245
"81",0.003968,0.111111,271
"82",0.067460,0.354167,550
"83",0.003968,0.125000,161
"84",0.150794,0.380000,1134
"85",0.007937,0.200000,316
"86",0.051587,0.309524,629
"87",0.015873,0.250000,398
"88",0.015873,0.266667,299
"89",0.027778,0.291667,399
"90",0.011905,0.214286,501
"91",0.035714,0.290323,588
"92",0.007937,0.181818,62
"93",0.023810,0.300000,145
"94",0.003968,0.111111,101
"95",0.035714,0.346154,239
"96",0.067460,0.333333,571
"97",0.071429,0.352941,589
"98",0.011905,0.214286,276
"99",0.003968,0.125000,83
"100",0.003968,0.125000,214
"101",0.003968,0.111111,362
"102",0.011905,0.250000,119
"103",0.003968,0.111111,275
"104",0.011905,0.230769,248
"105",0.007937,0.181818,156
"106",0.007937,0.166667,517
"107",0.047619,0.300000,623
"108",0.003968,0.111111,135
"109",0.007937,0.166667,359
"110",0.003968,0.125000,328
"111",0.035714,0.321429,470
"112",0.023810,0.300000,151
"113",0.067460,0.377778,455
"114",0.011905,0.250000,202
"115",0.003968,0.125000,63
"116",0.015873,0.235294,286
"117",0.035714,0.321429,622
"118",0.011905,0.230769,271
"119",0.019841,0.263158,526
"120",0.083333,0.350000,796
"121",0.035714,0.300000,543
"122",0.003968,0.125000,45
"123",0.142857,0.375000,1247
"124",0.003968,0.111111,206
"125",0.063492,0.347826,1349
"126",0.035714,0.300000,485
"127",0.047619,0.333333,407
"128",0.019841,0.263158,468
"129",0.027778,0.304348,419
"130",0.003968,0.111111,21
"131",0.123016,0.369048,786
"132",0.003968,0.125000,228
"133",0.059524,0.348837,652
"134",0.023810,0.300000,295
"135",0.011905,0.214286,103
"136",0.015873,0.250000,232
"137",0.011905,0.200000,358
"138",0.043651,0.323529,546
"139",0.003968,0.111111,205
"140",0.083333,0.355932,1246
"141",0.023810,0.285714,564
"142",0.039683,0.312500,717
"143",0.007937,0.181818,261
"144",0.019841,0.277778,359
"145",0.003968,0.125000,47
"146",0.023810,0.285714,616
"147",0.138889,0.397727,947
"148",0.003968,0.125000,159
"149",0.003968,0.125000,247
"150",0.003968,0.125000,4
"151",0.007937,0.200000,202
"152",0.015873,0.235294,342
"153",0.003968,0.125000,185
"154",0.011905,0.214286,265
"155",0.003968,0.111111,232
"156",0.023810,0.272727,555
"157",0.007937,0.181818,346
"158",0.039683,0.344828,607
"159",0.007937,0.181818,443
"160",0.071429,0.375000,796
"161",0.007937,0.166667,226
"162",0.015873,0.250000,249
"163",0.007937,0.166667,390
"164",0.075397,0.351852,820
"165",0.174603,0.376068,1432
"166",0.003968,0.111111,75
"167",0.003968,0.111111,268
"168",0.011905,0.200000,136
"169",0.011905,0.230769,516
"170",0.003968,0.125000,249
"171",0.003968,0.125000,126
"172",0.023810,0.272727,448
"173",0.039683,0.333333,719
"174",0.027778,0.304348,435
"175",0.003968,0.125000,103
"176",0.051587,0.325000,552
