"","V1","V2","V3"
"1",0.015504,0.200000,195
"2",0.007752,0.125000,23
"3",0.007752,0.111111,101
"4",0.007752,0.125000,136
"5",0.023256,0.250000,334
"6",0.007752,0.111111,208
"7",0.007752,0.125000,135
"8",0.007752,0.125000,110
"9",0.015504,0.166667,170
"10",0.007752,0.125000,194
"11",0.007752,0.111111,150
"12",0.038760,0.294118,396
"13",0.023256,0.250000,211
"14",0.007752,0.125000,160
"15",0.031008,0.235294,308
"16",0.015504,0.200000,145
"17",0.007752,0.111111,76
"18",0.015504,0.181818,367
"19",0.007752,0.125000,109
"20",0.007752,0.111111,116
"21",0.023256,0.230769,444
"22",0.007752,0.125000,141
"23",0.007752,0.125000,77
"24",0.007752,0.125000,209
"25",0.007752,0.125000,48
"26",0.007752,0.125000,241
"27",0.007752,0.125000,178
"28",0.007752,0.111111,138
"29",0.007752,0.125000,130
"30",0.015504,0.200000,77
"31",0.007752,0.125000,116
"32",0.007752,0.111111,123
"33",0.007752,0.111111,207
"34",0.015504,0.200000,218
"35",0.015504,0.200000,220
"36",0.007752,0.111111,215
"37",0.023256,0.230769,425
"38",0.007752,0.111111,132
"39",0.007752,0.125000,93
"40",0.015504,0.181818,258
"41",0.015504,0.200000,254
"42",0.007752,0.125000,135
"43",0.007752,0.111111,142
"44",0.015504,0.181818,322
"45",0.015504,0.200000,378
"46",0.023256,0.250000,419
"47",0.007752,0.125000,65
"48",0.007752,0.111111,136
"49",0.007752,0.125000,297
"50",0.007752,0.125000,153
"51",0.007752,0.125000,256
"52",0.038760,0.263158,760
"53",0.023256,0.214286,181
"54",0.023256,0.214286,206
"55",0.015504,0.181818,258
"56",0.023256,0.230769,192
"57",0.015504,0.181818,222
"58",0.007752,0.125000,174
"59",0.015504,0.181818,282
"60",0.031008,0.235294,638
"61",0.007752,0.111111,127
"62",0.007752,0.125000,232
"63",0.007752,0.111111,178
"64",0.007752,0.111111,220
"65",0.069767,0.310345,542
"66",0.007752,0.125000,200
"67",0.007752,0.111111,153
"68",0.015504,0.200000,141
"69",0.015504,0.200000,193
"70",0.023256,0.214286,398
"71",0.007752,0.111111,195
"72",0.007752,0.125000,74
"73",0.007752,0.125000,104
"74",0.007752,0.111111,104
"75",0.007752,0.125000,64
"76",0.007752,0.125000,174
"77",0.031008,0.235294,409
"78",0.007752,0.111111,82
"79",0.007752,0.125000,106
"80",0.015504,0.181818,345
"81",0.015504,0.200000,113
"82",0.007752,0.111111,114
"83",0.062016,0.296296,225
"84",0.007752,0.111111,79
"85",0.007752,0.125000,114
"86",0.015504,0.200000,37
"87",0.015504,0.181818,75
"88",0.007752,0.125000,219
"89",0.023256,0.230769,283
"90",0.015504,0.166667,280
"91",0.023256,0.230769,456
