"","V1","V2","V3"
"1",0.004484,0.125000,151
"2",0.004484,0.125000,177
"3",0.017937,0.235294,297
"4",0.026906,0.285714,395
"5",0.062780,0.341463,907
"6",0.130045,0.341176,1322
"7",0.071749,0.313726,772
"8",0.008969,0.166667,210
"9",0.008969,0.200000,286
"10",0.017937,0.266667,719
"11",0.008969,0.166667,269
"12",0.004484,0.125000,144
"13",0.004484,0.111111,113
"14",0.004484,0.111111,171
"15",0.026906,0.300000,631
"16",0.008969,0.200000,200
"17",0.026906,0.300000,471
"18",0.004484,0.125000,69
"19",0.004484,0.125000,45
"20",0.004484,0.125000,179
"21",0.004484,0.125000,139
"22",0.013453,0.250000,415
"23",0.013453,0.230769,452
"24",0.008969,0.181818,129
"25",0.004484,0.111111,133
"26",0.017937,0.250000,275
"27",0.013453,0.230769,356
"28",0.004484,0.111111,125
"29",0.013453,0.200000,397
"30",0.004484,0.111111,149
"31",0.004484,0.125000,115
"32",0.008969,0.181818,335
"33",0.004484,0.125000,228
"34",0.008969,0.166667,257
"35",0.004484,0.111111,241
"36",0.026906,0.285714,217
"37",0.017937,0.235294,428
"38",0.013453,0.230769,258
"39",0.017937,0.285714,253
"40",0.044843,0.322581,510
"41",0.017937,0.250000,445
"42",0.008969,0.181818,204
"43",0.004484,0.125000,50
"44",0.026906,0.272727,482
"45",0.022422,0.294118,209
"46",0.004484,0.111111,185
"47",0.022422,0.294118,513
"48",0.031390,0.291667,290
"49",0.035874,0.307692,339
"50",0.004484,0.111111,114
"51",0.004484,0.125000,221
"52",0.008969,0.166667,348
"53",0.008969,0.181818,356
"54",0.022422,0.263158,559
"55",0.004484,0.125000,504
"56",0.031390,0.280000,418
"57",0.013453,0.214286,223
"58",0.139013,0.360465,1251
"59",0.031390,0.318182,234
"60",0.044843,0.312500,643
"61",0.026906,0.300000,549
"62",0.228700,0.364286,1249
"63",0.004484,0.111111,352
"64",0.026906,0.300000,633
"65",0.044843,0.333333,741
"66",0.013453,0.230769,326
"67",0.004484,0.125000,64
"68",0.013453,0.230769,217
"69",0.004484,0.125000,255
"70",0.049327,0.305556,905
"71",0.067265,0.357143,721
"72",0.067265,0.333333,645
"73",0.004484,0.125000,65
"74",0.049327,0.333333,356
"75",0.004484,0.125000,8
"76",0.044843,0.322581,421
"77",0.116592,0.376812,635
"78",0.026906,0.285714,411
"79",0.008969,0.200000,258
"80",0.004484,0.125000,179
"81",0.026906,0.285714,436
"82",0.008969,0.200000,217
"83",0.004484,0.111111,78
"84",0.008969,0.166667,286
"85",0.004484,0.125000,395
"86",0.004484,0.111111,280
"87",0.017937,0.266667,463
"88",0.004484,0.125000,76
"89",0.004484,0.125000,74
"90",0.022422,0.263158,215
"91",0.013453,0.230769,203
"92",0.008969,0.166667,282
"93",0.031390,0.291667,419
"94",0.004484,0.125000,294
"95",0.031390,0.291667,477
"96",0.058296,0.309524,452
"97",0.008969,0.181818,206
"98",0.017937,0.266667,309
"99",0.004484,0.125000,213
"100",0.004484,0.125000,329
"101",0.004484,0.125000,316
"102",0.008969,0.181818,184
"103",0.017937,0.235294,258
"104",0.085202,0.351852,649
"105",0.026906,0.300000,351
"106",0.040359,0.290323,412
"107",0.013453,0.230769,508
"108",0.008969,0.200000,367
"109",0.008969,0.181818,284
"110",0.004484,0.111111,206
"111",0.004484,0.125000,169
"112",0.017937,0.285714,225
"113",0.008969,0.166667,139
"114",0.147982,0.370787,639
"115",0.008969,0.166667,153
"116",0.004484,0.111111,129
"117",0.017937,0.235294,471
"118",0.103139,0.353846,1050
"119",0.053812,0.315789,530
"120",0.026906,0.315789,352
"121",0.013453,0.230769,384
"122",0.049327,0.333333,765
"123",0.071749,0.326531,640
"124",0.008969,0.181818,112
"125",0.004484,0.111111,67
"126",0.008969,0.166667,182
"127",0.008969,0.181818,148
"128",0.013453,0.214286,442
"129",0.004484,0.125000,242
"130",0.022422,0.277778,338
"131",0.008969,0.181818,329
"132",0.053812,0.307692,429
"133",0.004484,0.125000,98
"134",0.004484,0.125000,131
"135",0.103139,0.348485,590
"136",0.008969,0.200000,128
"137",0.017937,0.250000,569
"138",0.017937,0.235294,330
"139",0.004484,0.111111,127
"140",0.040359,0.310345,617
"141",0.004484,0.125000,52
"142",0.035874,0.307692,504
"143",0.013453,0.230769,205
"144",0.004484,0.111111,172
"145",0.004484,0.111111,254
"146",0.031390,0.280000,405
"147",0.013453,0.214286,343
"148",0.004484,0.111111,197
"149",0.004484,0.125000,248
"150",0.004484,0.125000,318
"151",0.008969,0.200000,384
"152",0.004484,0.111111,97
"153",0.004484,0.125000,84
"154",0.004484,0.111111,166
"155",0.026906,0.260870,456
"156",0.008969,0.181818,56
"157",0.004484,0.111111,183
"158",0.031390,0.291667,464
"159",0.008969,0.181818,78
"160",0.017937,0.235294,233
"161",0.004484,0.125000,208
"162",0.040359,0.310345,520
"163",0.004484,0.125000,118
"164",0.008969,0.181818,153
"165",0.004484,0.125000,75
"166",0.004484,0.125000,215
"167",0.004484,0.111111,86
"168",0.008969,0.200000,539
"169",0.031390,0.333333,263
"170",0.026906,0.285714,503
