"","V1","V2","V3"
"1",0.016667,0.214286,277
"2",0.016667,0.214286,96
"3",0.044444,0.296296,313
"4",0.016667,0.214286,423
"5",0.005556,0.125000,137
"6",0.005556,0.111111,133
"7",0.011111,0.181818,74
"8",0.016667,0.230769,246
"9",0.005556,0.111111,169
"10",0.016667,0.200000,211
"11",0.011111,0.200000,211
"12",0.005556,0.125000,396
"13",0.011111,0.181818,143
"14",0.011111,0.181818,144
"15",0.011111,0.166667,126
"16",0.066667,0.342857,564
"17",0.005556,0.125000,4
"18",0.005556,0.125000,161
"19",0.005556,0.111111,120
"20",0.011111,0.166667,266
"21",0.005556,0.125000,224
"22",0.022222,0.250000,352
"23",0.011111,0.181818,171
"24",0.011111,0.181818,115
"25",0.005556,0.125000,170
"26",0.011111,0.181818,456
"27",0.011111,0.181818,300
"28",0.011111,0.181818,400
"29",0.005556,0.111111,168
"30",0.011111,0.166667,77
"31",0.011111,0.166667,112
"32",0.027778,0.277778,244
"33",0.005556,0.111111,127
"34",0.011111,0.166667,492
"35",0.022222,0.266667,458
"36",0.005556,0.111111,238
"37",0.005556,0.111111,129
"38",0.083333,0.333333,566
"39",0.005556,0.111111,199
"40",0.061111,0.305556,583
"41",0.016667,0.230769,172
"42",0.016667,0.230769,303
"43",0.016667,0.214286,306
"44",0.011111,0.181818,237
"45",0.005556,0.111111,173
"46",0.005556,0.125000,143
"47",0.027778,0.263158,258
"48",0.011111,0.166667,254
"49",0.011111,0.181818,132
"50",0.038889,0.304348,545
"51",0.005556,0.125000,199
"52",0.022222,0.266667,147
"53",0.022222,0.250000,602
"54",0.027778,0.294118,305
"55",0.005556,0.111111,89
"56",0.011111,0.181818,298
"57",0.011111,0.200000,206
"58",0.005556,0.125000,156
"59",0.005556,0.125000,256
"60",0.011111,0.181818,112
"61",0.016667,0.214286,426
"62",0.022222,0.266667,271
"63",0.033333,0.272727,379
"64",0.005556,0.125000,169
"65",0.005556,0.111111,161
"66",0.005556,0.125000,328
"67",0.005556,0.125000,11
"68",0.027778,0.263158,283
"69",0.011111,0.200000,161
"70",0.005556,0.111111,237
"71",0.005556,0.125000,24
"72",0.016667,0.214286,278
"73",0.005556,0.125000,117
"74",0.016667,0.214286,466
"75",0.044444,0.296296,455
"76",0.005556,0.125000,26
"77",0.005556,0.125000,312
"78",0.005556,0.125000,74
"79",0.005556,0.125000,120
"80",0.011111,0.181818,377
"81",0.038889,0.304348,254
"82",0.011111,0.181818,234
"83",0.005556,0.125000,115
"84",0.011111,0.166667,264
"85",0.005556,0.125000,167
"86",0.011111,0.181818,394
"87",0.005556,0.125000,146
"88",0.072222,0.333333,504
"89",0.005556,0.111111,173
"90",0.005556,0.111111,105
"91",0.016667,0.214286,186
"92",0.005556,0.125000,250
"93",0.022222,0.235294,682
"94",0.016667,0.200000,282
"95",0.011111,0.166667,166
"96",0.005556,0.111111,152
"97",0.022222,0.250000,429
"98",0.005556,0.111111,189
"99",0.005556,0.111111,222
"100",0.038889,0.318182,482
"101",0.005556,0.125000,125
"102",0.011111,0.181818,177
"103",0.005556,0.111111,201
"104",0.011111,0.166667,306
"105",0.005556,0.125000,41
"106",0.005556,0.111111,339
"107",0.027778,0.250000,345
"108",0.027778,0.263158,318
"109",0.027778,0.277778,425
"110",0.005556,0.125000,156
"111",0.011111,0.166667,307
"112",0.033333,0.285714,370
"113",0.005556,0.111111,50
"114",0.005556,0.125000,159
"115",0.011111,0.181818,79
"116",0.005556,0.111111,214
"117",0.088889,0.333333,477
"118",0.005556,0.111111,116
"119",0.011111,0.181818,102
"120",0.005556,0.125000,177
"121",0.005556,0.125000,144
"122",0.005556,0.125000,99
"123",0.005556,0.111111,271
"124",0.022222,0.266667,358
"125",0.005556,0.111111,56
"126",0.005556,0.111111,195
"127",0.005556,0.125000,157
"128",0.033333,0.285714,208
"129",0.044444,0.285714,314
"130",0.011111,0.200000,122
"131",0.005556,0.111111,120
"132",0.016667,0.230769,158
"133",0.005556,0.125000,160
"134",0.005556,0.125000,81
"135",0.016667,0.214286,414
"136",0.011111,0.181818,318
"137",0.061111,0.333333,713
"138",0.016667,0.230769,213
"139",0.005556,0.125000,106
"140",0.005556,0.125000,4
"141",0.016667,0.214286,532
"142",0.005556,0.125000,11
"143",0.005556,0.125000,47
