"","V1","V2","V3"
"1",0.033233,0.333333,366
"2",0.187311,0.373494,1395
"3",0.003021,0.125000,4
"4",0.006042,0.166667,127
"5",0.015106,0.263158,513
"6",0.087613,0.353659,1146
"7",0.054381,0.367347,451
"8",0.015106,0.263158,483
"9",0.003021,0.125000,31
"10",0.199396,0.395210,1089
"11",0.003021,0.125000,202
"12",0.006042,0.200000,180
"13",0.033233,0.323529,283
"14",0.193353,0.372093,1294
"15",0.039275,0.325000,605
"16",0.021148,0.304348,198
"17",0.003021,0.125000,238
"18",0.190332,0.388889,1192
"19",0.096677,0.390244,994
"20",0.051360,0.369565,705
"21",0.160121,0.384058,959
"22",0.009063,0.230769,338
"23",0.283988,0.386831,1608
"24",0.024169,0.320000,468
"25",0.003021,0.125000,116
"26",0.151057,0.384615,1436
"27",0.036254,0.342857,798
"28",0.012085,0.250000,442
"29",0.102719,0.377778,755
"30",0.012085,0.250000,321
"31",0.259819,0.377193,1985
"32",0.148036,0.371212,865
"33",0.232628,0.381188,1434
"34",0.126888,0.392523,1760
"35",0.042296,0.318182,597
"36",0.015106,0.277778,397
"37",0.214502,0.396648,1437
"38",0.024169,0.275862,542
"39",0.151057,0.375940,977
"40",0.024169,0.285714,737
"41",0.145015,0.372093,832
"42",0.021148,0.291667,426
"43",0.012085,0.285714,330
"44",0.120846,0.380952,970
"45",0.021148,0.304348,275
"46",0.066465,0.360656,465
"47",0.045317,0.340909,965
"48",0.039275,0.325000,456
"49",0.332326,0.398551,2693
"50",0.151057,0.375940,1296
"51",0.006042,0.181818,69
"52",0.069486,0.396552,882
"53",0.033233,0.305556,417
"54",0.003021,0.125000,133
"55",0.290030,0.387097,1422
"56",0.030211,0.333333,671
"57",0.072508,0.369231,840
"58",0.009063,0.230769,368
"59",0.045317,0.375000,457
"60",0.033233,0.343750,441
"61",0.220544,0.378238,1495
"62",0.003021,0.111111,140
"63",0.066465,0.372881,614
"64",0.015106,0.277778,253
"65",0.018127,0.285714,455
"66",0.003021,0.125000,4
"67",0.217523,0.385027,1510
"68",0.054381,0.375000,515
"69",0.009063,0.230769,199
"70",0.039275,0.342105,629
"71",0.027190,0.300000,558
"72",0.003021,0.111111,223
"73",0.003021,0.125000,90
"74",0.003021,0.111111,26
"75",0.238671,0.383495,3012
"76",0.126888,0.392523,840
"77",0.003021,0.111111,168
"78",0.081571,0.360000,1027
"79",0.090634,0.379747,977
"80",0.012085,0.250000,230
"81",0.009063,0.214286,322
"82",0.006042,0.166667,234
"83",0.003021,0.111111,282
"84",0.253776,0.383562,1232
"85",0.030211,0.333333,636
"86",0.045317,0.348837,750
"87",0.003021,0.125000,74
"88",0.018127,0.285714,462
"89",0.256798,0.397196,2463
"90",0.163142,0.391304,1058
"91",0.344411,0.389078,1421
"92",0.087613,0.367089,686
"93",0.018127,0.285714,636
"94",0.069486,0.370968,599
"95",0.006042,0.200000,261
"96",0.202417,0.376404,1280
"97",0.039275,0.342105,810
"98",0.021148,0.291667,284
"99",0.024169,0.320000,603
"100",0.048338,0.355556,886
"101",0.009063,0.230769,296
"102",0.009063,0.214286,284
"103",0.054381,0.382979,745
"104",0.392749,0.380117,1813
"105",0.051360,0.340000,385
"106",0.024169,0.296296,404
"107",0.012085,0.266667,211
"108",0.163142,0.375000,1298
"109",0.135952,0.378151,840
"110",0.075529,0.347222,815
"111",0.163142,0.377622,1558
"112",0.006042,0.200000,250
"113",0.003021,0.125000,85
"114",0.075529,0.367647,817
"115",0.006042,0.200000,380
"116",0.003021,0.125000,130
"117",0.021148,0.280000,550
"118",0.154079,0.375000,2324
"119",0.003021,0.111111,399
"120",0.012085,0.250000,292
"121",0.012085,0.250000,260
"122",0.033233,0.333333,631
"123",0.006042,0.200000,348
"124",0.084592,0.373333,868
"125",0.015106,0.250000,397
"126",0.012085,0.266667,269
"127",0.027190,0.333333,935
"128",0.172205,0.390411,1250
"129",0.126888,0.378378,1258
"130",0.060423,0.363636,772
"131",0.012085,0.285714,210
"132",0.018127,0.285714,393
"133",0.033233,0.314286,422
"134",0.045317,0.348837,802
"135",0.027190,0.310345,849
"136",0.009063,0.214286,220
"137",0.015106,0.312500,542
"138",0.003021,0.125000,184
"139",0.009063,0.250000,315
"140",0.199396,0.381503,1285
"141",0.060423,0.384615,811
"142",0.003021,0.111111,4
"143",0.036254,0.352941,732
"144",0.006042,0.200000,149
"145",0.084592,0.373333,920
"146",0.009063,0.214286,483
"147",0.021148,0.291667,479
"148",0.120846,0.363636,1451
"149",0.027190,0.310345,560
"150",0.003021,0.111111,29
"151",0.006042,0.181818,303
"152",0.003021,0.125000,4
"153",0.268882,0.393805,2183
"154",0.006042,0.166667,303
"155",0.084592,0.363636,1135
"156",0.003021,0.125000,123
"157",0.084592,0.368421,628
"158",0.006042,0.200000,150
"159",0.006042,0.200000,280
"160",0.006042,0.166667,212
"161",0.030211,0.322581,896
"162",0.012085,0.250000,322
"163",0.126888,0.388889,1274
"164",0.054381,0.346154,334
"165",0.096677,0.363636,1110
"166",0.003021,0.125000,418
"167",0.154079,0.386364,1896
"168",0.009063,0.230769,279
"169",0.003021,0.111111,88
"170",0.045317,0.357143,862
