"","V1","V2","V3"
"66",0.115254,0.373626,758
"67",0.010169,0.250000,460
"68",0.020339,0.272727,266
"69",0.003390,0.125000,4
"70",0.047458,0.368421,779
"71",0.003390,0.125000,229
"72",0.074576,0.354839,812
"73",0.030508,0.290323,596
"74",0.003390,0.111111,114
"75",0.010169,0.214286,269
"76",0.040678,0.352941,660
"77",0.118644,0.372340,970
"78",0.003390,0.111111,87
"79",0.071186,0.350000,874
"80",0.006780,0.181818,367
"81",0.010169,0.214286,366
"82",0.013559,0.235294,252
"83",0.067797,0.377358,795
"84",0.023729,0.318182,493
"85",0.067797,0.344828,500
"86",0.016949,0.294118,457
"87",0.016949,0.263158,470
"88",0.010169,0.230769,241
"89",0.244068,0.371134,1237
"90",0.030508,0.300000,447
"91",0.020339,0.260870,475
"92",0.094915,0.341463,751
"93",0.054237,0.363636,572
"94",0.016949,0.250000,349
"95",0.010169,0.230769,238
"96",0.016949,0.277778,291
"97",0.016949,0.277778,436
"98",0.033898,0.333333,743
"99",0.054237,0.326531,744
"100",0.088136,0.356164,1064
"101",0.003390,0.125000,182
"102",0.037288,0.333333,564
"103",0.006780,0.200000,77
"104",0.020339,0.285714,386
"105",0.101695,0.379747,714
"106",0.037288,0.366667,447
"107",0.200000,0.380645,1370
"108",0.010169,0.214286,230
"109",0.077966,0.353846,845
"110",0.006780,0.181818,375
"111",0.020339,0.272727,356
"112",0.003390,0.125000,311
"113",0.023729,0.304348,533
"114",0.003390,0.111111,10
"115",0.122034,0.363636,1596
"116",0.010169,0.230769,470
"117",0.016949,0.294118,609
"118",0.091525,0.375000,1120
"119",0.077966,0.370968,933
"120",0.091525,0.337500,953
"121",0.003390,0.125000,71
"122",0.044068,0.333333,619
"123",0.027119,0.320000,533
"124",0.013559,0.266667,251
"125",0.044068,0.342105,578
"126",0.047458,0.318182,926
"127",0.040678,0.315789,562
"128",0.006780,0.181818,213
"129",0.044068,0.342105,656
"130",0.013559,0.235294,303
"131",0.023729,0.280000,382
"132",0.006780,0.200000,360
"133",0.027119,0.307692,372
"134",0.227119,0.370166,988
"135",0.010169,0.250000,274
"136",0.003390,0.125000,222
"137",0.033898,0.312500,533
"138",0.006780,0.181818,295
"139",0.010169,0.214286,223
"140",0.006780,0.181818,43
"141",0.040678,0.324324,658
"142",0.020339,0.285714,378
"143",0.003390,0.111111,63
"144",0.010169,0.230769,139
"145",0.044068,0.342105,743
"146",0.003390,0.125000,111
"147",0.003390,0.111111,175
"148",0.003390,0.111111,209
"149",0.040678,0.342857,433
"150",0.003390,0.125000,46
"151",0.006780,0.181818,149
"152",0.040678,0.333333,709
"153",0.074576,0.343750,693
"154",0.020339,0.315789,258
"155",0.044068,0.342105,486
"156",0.006780,0.181818,295
"157",0.003390,0.125000,120
"158",0.006780,0.200000,285
"159",0.006780,0.200000,87
"160",0.003390,0.111111,155
"161",0.010169,0.214286,355
"162",0.057627,0.346939,819
"163",0.115254,0.373626,1063
"164",0.013559,0.266667,377
"165",0.122034,0.367347,1601
"166",0.003390,0.125000,4
"167",0.013559,0.250000,366
"168",0.003390,0.125000,65
"169",0.006780,0.200000,422
"170",0.016949,0.263158,239
"171",0.003390,0.111111,400
"172",0.023729,0.304348,369
"173",0.006780,0.200000,179
"174",0.016949,0.263158,356
"175",0.003390,0.125000,73
"176",0.003390,0.111111,116
"177",0.006780,0.200000,173
"178",0.074576,0.338462,909
"179",0.010169,0.250000,412
"180",0.010169,0.214286,395
"181",0.013559,0.266667,649
"182",0.006780,0.181818,316
"183",0.189831,0.400000,1475
"184",0.027119,0.285714,668
"185",0.003390,0.111111,146
"186",0.013559,0.266667,415
"187",0.006780,0.181818,233
"188",0.040678,0.315789,398
"189",0.003390,0.125000,65
"190",0.033898,0.312500,502
"191",0.037288,0.333333,469
"192",0.013559,0.266667,536
"193",0.030508,0.310345,426
"194",0.071186,0.350000,711
"195",0.067797,0.357143,1080
"196",0.023729,0.304348,304
"197",0.006780,0.200000,258
"198",0.081356,0.358209,889
"199",0.033898,0.333333,293
"200",0.189831,0.383562,1468
"201",0.030508,0.321429,450
"202",0.033898,0.312500,240
"203",0.122034,0.378947,1366
"204",0.030508,0.321429,709
"205",0.033898,0.312500,498
"206",0.013559,0.235294,430
"207",0.010169,0.214286,140
"208",0.006780,0.181818,345
"209",0.067797,0.333333,753
"210",0.013559,0.250000,202
"211",0.149153,0.366667,1474
"212",0.054237,0.333333,497
"213",0.016949,0.263158,353
"214",0.013559,0.235294,298
"215",0.054237,0.347826,457
"216",0.006780,0.166667,187
"217",0.135593,0.373832,1728
"218",0.010169,0.230769,322
"219",0.003390,0.111111,4
"220",0.003390,0.125000,210
"221",0.115254,0.377778,1211
