"","V1","V2","V3"
"1",0.025316,0.181818,198
"2",0.025316,0.200000,71
"3",0.012658,0.111111,338
"4",0.012658,0.111111,165
"5",0.012658,0.111111,109
"6",0.012658,0.111111,46
"7",0.037975,0.250000,279
"8",0.012658,0.125000,252
"9",0.012658,0.125000,66
"10",0.037975,0.250000,351
"11",0.012658,0.111111,217
"12",0.012658,0.125000,130
"13",0.012658,0.111111,331
"14",0.012658,0.125000,178
"15",0.025316,0.166667,199
"16",0.012658,0.125000,178
"17",0.012658,0.111111,190
"18",0.025316,0.166667,350
"19",0.012658,0.125000,61
"20",0.025316,0.181818,74
"21",0.025316,0.166667,101
"22",0.037975,0.250000,169
"23",0.012658,0.111111,305
"24",0.025316,0.200000,375
"25",0.012658,0.111111,222
"26",0.012658,0.111111,123
"27",0.012658,0.111111,251
"28",0.012658,0.125000,72
"29",0.012658,0.111111,301
"30",0.037975,0.250000,226
"31",0.012658,0.125000,240
"32",0.012658,0.111111,114
"33",0.012658,0.111111,248
"34",0.012658,0.125000,147
"35",0.012658,0.111111,108
"36",0.012658,0.111111,239
"37",0.025316,0.181818,134
"38",0.012658,0.125000,127
"39",0.025316,0.181818,261
"40",0.012658,0.111111,366
"41",0.025316,0.181818,202
"42",0.025316,0.166667,114
"43",0.012658,0.111111,116
"44",0.050633,0.222222,427
"45",0.012658,0.111111,200
"46",0.012658,0.111111,326
"47",0.012658,0.125000,123
"48",0.025316,0.200000,337
"49",0.012658,0.125000,162
"50",0.012658,0.111111,79
"51",0.012658,0.111111,311
"52",0.012658,0.125000,324
"53",0.012658,0.111111,61
"54",0.025316,0.166667,228
"55",0.037975,0.200000,378
"56",0.012658,0.125000,80
"57",0.012658,0.111111,239
