"","V1","V2","V3"
"1",0.024590,0.230769,163
"2",0.008197,0.111111,199
"3",0.024590,0.230769,322
"4",0.008197,0.111111,101
"5",0.008197,0.125000,43
"6",0.024590,0.230769,471
"7",0.016393,0.200000,97
"8",0.016393,0.200000,371
"9",0.016393,0.181818,295
"10",0.008197,0.111111,336
"11",0.008197,0.111111,255
"12",0.008197,0.111111,257
"13",0.008197,0.111111,114
"14",0.008197,0.125000,279
"15",0.016393,0.166667,138
"16",0.008197,0.125000,141
"17",0.016393,0.166667,65
"18",0.008197,0.125000,129
"19",0.016393,0.166667,213
"20",0.049180,0.272727,505
"21",0.016393,0.181818,132
"22",0.024590,0.200000,158
"23",0.008197,0.111111,202
"24",0.008197,0.111111,62
"25",0.032787,0.222222,248
"26",0.008197,0.125000,139
"27",0.081967,0.333333,545
"28",0.008197,0.111111,389
"29",0.024590,0.230769,214
"30",0.032787,0.250000,314
"31",0.016393,0.181818,185
"32",0.024590,0.250000,183
"33",0.016393,0.200000,425
"34",0.016393,0.200000,192
"35",0.016393,0.166667,275
"36",0.024590,0.250000,400
"37",0.024590,0.214286,209
"38",0.016393,0.200000,70
"39",0.008197,0.125000,101
"40",0.008197,0.125000,60
"41",0.016393,0.166667,293
"42",0.008197,0.111111,173
"43",0.040984,0.250000,458
"44",0.008197,0.125000,261
"45",0.008197,0.125000,49
"46",0.032787,0.250000,420
"47",0.024590,0.200000,359
"48",0.016393,0.200000,142
"49",0.008197,0.125000,163
"50",0.008197,0.125000,287
"51",0.032787,0.250000,330
"52",0.016393,0.181818,237
"53",0.024590,0.230769,383
"54",0.008197,0.125000,59
"55",0.008197,0.111111,61
"56",0.016393,0.181818,243
"57",0.008197,0.111111,146
"58",0.008197,0.111111,93
"59",0.008197,0.125000,104
"60",0.008197,0.125000,210
"61",0.024590,0.200000,348
"62",0.008197,0.111111,338
"63",0.016393,0.200000,285
"64",0.008197,0.111111,282
"65",0.008197,0.125000,284
"66",0.024590,0.250000,431
"67",0.008197,0.125000,289
"68",0.008197,0.125000,55
"69",0.008197,0.111111,4
"70",0.008197,0.111111,273
"71",0.008197,0.125000,156
