"","V1","V2","V3"
"1",0.022059,0.250000,204
"2",0.036765,0.277778,322
"3",0.007353,0.125000,111
"4",0.007353,0.125000,156
"5",0.007353,0.111111,260
"6",0.007353,0.111111,240
"7",0.022059,0.214286,314
"8",0.014706,0.181818,62
"9",0.058824,0.320000,540
"10",0.022059,0.230769,148
"11",0.014706,0.181818,202
"12",0.022059,0.214286,192
"13",0.014706,0.181818,200
"14",0.007353,0.111111,77
"15",0.007353,0.111111,339
"16",0.007353,0.125000,70
"17",0.007353,0.111111,167
"18",0.007353,0.111111,239
"19",0.014706,0.166667,427
"20",0.007353,0.111111,106
"21",0.022059,0.214286,373
"22",0.007353,0.125000,313
"23",0.022059,0.230769,309
"24",0.007353,0.125000,91
"25",0.022059,0.214286,485
"26",0.014706,0.181818,159
"27",0.022059,0.230769,201
"28",0.007353,0.111111,195
"29",0.007353,0.125000,248
"30",0.007353,0.125000,300
"31",0.007353,0.111111,147
"32",0.007353,0.111111,320
"33",0.007353,0.111111,34
"34",0.007353,0.111111,74
"35",0.007353,0.111111,99
"36",0.022059,0.230769,395
"37",0.014706,0.181818,422
"38",0.014706,0.181818,179
"39",0.022059,0.214286,338
"40",0.007353,0.111111,45
"41",0.022059,0.214286,261
"42",0.007353,0.125000,274
"43",0.007353,0.125000,246
"44",0.007353,0.125000,304
"45",0.007353,0.111111,165
"46",0.014706,0.181818,228
"47",0.007353,0.111111,91
"48",0.007353,0.111111,161
"49",0.007353,0.111111,208
"50",0.007353,0.125000,38
"51",0.007353,0.111111,50
"52",0.014706,0.166667,226
"53",0.036765,0.263158,117
"54",0.007353,0.111111,169
"55",0.007353,0.125000,102
"56",0.007353,0.111111,174
"57",0.022059,0.214286,326
"58",0.007353,0.111111,120
"59",0.029412,0.235294,320
"60",0.007353,0.125000,124
"61",0.007353,0.125000,135
"62",0.007353,0.125000,127
"63",0.014706,0.181818,103
"64",0.007353,0.125000,225
"65",0.036765,0.277778,286
"66",0.014706,0.200000,149
"67",0.007353,0.111111,282
"68",0.007353,0.125000,175
"69",0.007353,0.111111,179
"70",0.007353,0.111111,372
"71",0.014706,0.181818,230
"72",0.007353,0.111111,130
"73",0.022059,0.214286,207
"74",0.014706,0.181818,139
"75",0.036765,0.263158,249
"76",0.007353,0.111111,173
"77",0.007353,0.111111,198
"78",0.014706,0.200000,223
"79",0.007353,0.125000,276
"80",0.007353,0.125000,76
"81",0.007353,0.125000,275
"82",0.007353,0.125000,83
"83",0.022059,0.230769,277
"84",0.007353,0.111111,149
"85",0.007353,0.125000,74
"86",0.007353,0.125000,89
"87",0.014706,0.166667,230
"88",0.014706,0.181818,198
"89",0.007353,0.125000,125
"90",0.007353,0.111111,71
"91",0.014706,0.166667,231
"92",0.007353,0.111111,248
"93",0.022059,0.214286,162
"94",0.007353,0.125000,133
"95",0.022059,0.214286,332
"96",0.007353,0.111111,172
"97",0.014706,0.200000,299
"98",0.014706,0.200000,69
"99",0.029412,0.266667,527
"100",0.007353,0.125000,86
"101",0.007353,0.125000,384
"102",0.014706,0.166667,233
"103",0.014706,0.166667,247
"104",0.007353,0.125000,129
