"","V1","V2","V3"
"1",0.010753,0.125000,221
"2",0.010753,0.125000,117
"3",0.010753,0.125000,119
"4",0.010753,0.111111,116
"5",0.010753,0.111111,131
"6",0.010753,0.111111,113
"7",0.010753,0.125000,140
"8",0.064516,0.272727,343
"9",0.010753,0.125000,162
"10",0.010753,0.125000,140
"11",0.053763,0.263158,347
"12",0.010753,0.125000,285
"13",0.010753,0.111111,208
"14",0.010753,0.111111,90
"15",0.010753,0.125000,239
"16",0.032258,0.250000,249
"17",0.021505,0.200000,362
"18",0.010753,0.125000,181
"19",0.032258,0.250000,410
"20",0.021505,0.181818,179
"21",0.010753,0.125000,57
"22",0.010753,0.125000,159
"23",0.032258,0.230769,227
"24",0.010753,0.125000,305
"25",0.032258,0.230769,404
"26",0.032258,0.230769,165
"27",0.021505,0.181818,370
"28",0.032258,0.230769,255
"29",0.010753,0.125000,262
"30",0.010753,0.125000,95
"31",0.010753,0.111111,248
"32",0.010753,0.125000,54
"33",0.010753,0.125000,128
"34",0.010753,0.111111,183
"35",0.010753,0.125000,81
"36",0.010753,0.125000,409
"37",0.032258,0.200000,287
"38",0.010753,0.111111,199
"39",0.021505,0.166667,176
"40",0.010753,0.111111,192
"41",0.021505,0.166667,357
"42",0.010753,0.125000,374
"43",0.010753,0.125000,208
"44",0.032258,0.214286,358
"45",0.010753,0.125000,119
"46",0.010753,0.125000,176
"47",0.021505,0.200000,98
"48",0.032258,0.200000,290
"49",0.021505,0.200000,393
"50",0.010753,0.111111,24
"51",0.010753,0.125000,87
"52",0.021505,0.166667,131
"53",0.010753,0.111111,381
"54",0.021505,0.181818,170
"55",0.010753,0.111111,98
"56",0.010753,0.111111,69
"57",0.010753,0.125000,39
"58",0.086022,0.296296,217
"59",0.010753,0.125000,331
"60",0.010753,0.111111,60
"61",0.010753,0.111111,190
"62",0.043011,0.266667,390
"63",0.010753,0.125000,196
"64",0.010753,0.111111,141
"65",0.010753,0.125000,86
