"","V1","V2","V3"
"1",0.215190,0.390805,867
"2",0.003165,0.125000,225
"3",0.003165,0.111111,156
"4",0.003165,0.125000,102
"5",0.072785,0.359375,689
"6",0.006329,0.200000,196
"7",0.060127,0.327586,727
"8",0.126582,0.377358,845
"9",0.050633,0.347826,427
"10",0.056962,0.360000,572
"11",0.025316,0.285714,408
"12",0.003165,0.125000,122
"13",0.044304,0.341463,671
"14",0.129747,0.379630,978
"15",0.009494,0.200000,156
"16",0.015823,0.263158,496
"17",0.009494,0.230769,396
"18",0.025316,0.320000,358
"19",0.348101,0.390071,3326
"20",0.060127,0.351852,795
"21",0.031646,0.333333,602
"22",0.003165,0.111111,133
"23",0.003165,0.111111,177
"24",0.006329,0.200000,273
"25",0.075949,0.338028,632
"26",0.028481,0.310345,541
"27",0.009494,0.214286,145
"28",0.306962,0.392713,1810
"29",0.003165,0.111111,53
"30",0.155063,0.374046,1182
"31",0.006329,0.181818,167
"32",0.069620,0.360656,856
"33",0.041139,0.361111,458
"34",0.006329,0.181818,151
"35",0.044304,0.333333,432
"36",0.025316,0.307692,541
"37",0.009494,0.230769,248
"38",0.003165,0.125000,202
"39",0.003165,0.125000,35
"40",0.009494,0.230769,305
"41",0.117089,0.389474,1062
"42",0.003165,0.125000,114
"43",0.009494,0.250000,477
"44",0.006329,0.200000,157
"45",0.015823,0.263158,451
"46",0.224684,0.365979,1823
"47",0.003165,0.125000,174
"48",0.012658,0.235294,307
"49",0.025316,0.296296,405
"50",0.006329,0.200000,108
"51",0.139241,0.376068,901
"52",0.044304,0.368421,484
"53",0.003165,0.125000,162
"54",0.215190,0.367568,1478
"55",0.031646,0.322581,383
"56",0.006329,0.166667,304
"57",0.069620,0.360656,912
"58",0.161392,0.366906,1344
"59",0.006329,0.200000,327
"60",0.012658,0.250000,203
"61",0.072785,0.370968,971
"62",0.148734,0.382114,819
"63",0.085443,0.369863,860
"64",0.025316,0.307692,576
"65",0.025316,0.307692,432
"66",0.151899,0.387097,1061
"67",0.009494,0.230769,466
"68",0.193038,0.386076,909
"69",0.104430,0.379310,1096
"70",0.199367,0.379518,1344
"71",0.072785,0.365079,976
"72",0.006329,0.200000,469
"73",0.009494,0.214286,290
"74",0.003165,0.111111,171
"75",0.079114,0.390625,574
"76",0.018987,0.260870,372
"77",0.003165,0.125000,195
"78",0.006329,0.166667,198
"79",0.053797,0.361702,394
"80",0.110759,0.364583,706
"81",0.009494,0.214286,378
"82",0.044304,0.358974,622
"83",0.031646,0.333333,502
"84",0.028481,0.321429,749
"85",0.022152,0.280000,457
"86",0.015823,0.263158,180
"87",0.009494,0.230769,134
"88",0.003165,0.125000,59
"89",0.006329,0.181818,291
"90",0.003165,0.111111,148
"91",0.123418,0.390000,753
"92",0.012658,0.235294,158
"93",0.003165,0.125000,79
"94",0.009494,0.250000,467
"95",0.110759,0.376344,971
"96",0.009494,0.230769,202
"97",0.003165,0.111111,131
"98",0.018987,0.300000,228
"99",0.003165,0.111111,60
"100",0.006329,0.200000,159
"101",0.003165,0.125000,90
"102",0.012658,0.235294,451
"103",0.098101,0.373494,710
"104",0.123418,0.367925,908
"105",0.047468,0.357143,580
"106",0.110759,0.376344,1032
"107",0.009494,0.250000,124
"108",0.044304,0.368421,676
"109",0.060127,0.351852,879
"110",0.212025,0.385057,1555
"111",0.047468,0.357143,531
"112",0.018987,0.300000,188
"113",0.015823,0.277778,578
"114",0.003165,0.125000,7
"115",0.009494,0.200000,236
"116",0.025316,0.320000,539
"117",0.142405,0.378151,1596
"118",0.066456,0.350000,772
"119",0.003165,0.111111,337
"120",0.053797,0.369565,659
"121",0.072785,0.370968,761
"122",0.028481,0.333333,575
"123",0.199367,0.366279,1811
"124",0.006329,0.181818,229
"125",0.009494,0.214286,258
"126",0.246835,0.378641,1443
"127",0.044304,0.333333,740
"128",0.003165,0.125000,60
"129",0.180380,0.363057,1280
"130",0.003165,0.125000,85
"131",0.110759,0.380435,1310
"132",0.012658,0.266667,435
"133",0.022152,0.291667,407
"134",0.313291,0.383721,2203
"135",0.015823,0.263158,446
"136",0.003165,0.111111,453
"137",0.022152,0.291667,359
"138",0.079114,0.390625,920
"139",0.110759,0.397727,987
"140",0.003165,0.111111,144
"141",0.018987,0.300000,556
"142",0.003165,0.111111,212
"143",0.003165,0.125000,142
"144",0.028481,0.346154,739
"145",0.006329,0.181818,197
"146",0.003165,0.125000,253
"147",0.006329,0.181818,163
"148",0.003165,0.111111,94
"149",0.053797,0.354167,791
"150",0.009494,0.214286,368
"151",0.056962,0.352941,722
"152",0.079114,0.373134,784
"153",0.015823,0.263158,486
"154",0.079114,0.357143,782
"155",0.180380,0.382550,1031
"156",0.003165,0.111111,79
"157",0.022152,0.291667,643
"158",0.003165,0.125000,266
"159",0.120253,0.376238,1106
"160",0.006329,0.200000,214
"161",0.031646,0.322581,444
"162",0.009494,0.230769,185
"163",0.006329,0.181818,171
"164",0.006329,0.181818,358
"165",0.003165,0.125000,80
"166",0.003165,0.125000,15
"167",0.034810,0.354839,602
"168",0.047468,0.348837,753
"169",0.003165,0.111111,181
"170",0.006329,0.181818,299
"171",0.031646,0.322581,464
"172",0.022152,0.304348,438
"173",0.003165,0.125000,263
"174",0.186709,0.380645,1434
"175",0.006329,0.200000,151
"176",0.034810,0.314286,426
"177",0.006329,0.181818,238
"178",0.003165,0.111111,78
"179",0.041139,0.371429,501
"180",0.003165,0.111111,111
"181",0.003165,0.111111,157
"182",0.003165,0.111111,87
"183",0.072785,0.348485,547
"184",0.003165,0.111111,76
"185",0.006329,0.181818,157
"186",0.025316,0.296296,439
"187",0.047468,0.348837,1043
"188",0.012658,0.266667,249
"189",0.294304,0.376518,1182
"190",0.063291,0.370370,670
"191",0.006329,0.181818,137
"192",0.075949,0.393443,701
"193",0.009494,0.230769,363
"194",0.015823,0.263158,389
"195",0.224684,0.392265,1365
"196",0.018987,0.285714,388
"197",0.025316,0.275862,417
"198",0.003165,0.111111,104
"199",0.126582,0.370370,1409
"200",0.186709,0.373418,861
"201",0.088608,0.373333,535
"202",0.104430,0.354839,971
"203",0.009494,0.214286,268
"204",0.091772,0.362500,853
"205",0.088608,0.354430,841
"206",0.006329,0.181818,213
"207",0.025316,0.285714,869
"208",0.015823,0.263158,508
"209",0.151899,0.387097,1487
"210",0.126582,0.404040,1031
"211",0.075949,0.369231,680
"212",0.145570,0.373984,1601
"213",0.199367,0.379518,1014
"214",0.009494,0.230769,367
"215",0.012658,0.250000,122
"216",0.003165,0.125000,172
"217",0.104430,0.370787,851
"218",0.028481,0.346154,459
"219",0.028481,0.310345,397
"220",0.155063,0.388889,980
"221",0.031646,0.344828,797
"222",0.037975,0.342857,532
"223",0.009494,0.214286,348
"224",0.022152,0.280000,387
"225",0.006329,0.200000,116
"226",0.003165,0.111111,259
"227",0.009494,0.230769,183
"228",0.082278,0.388060,978
"229",0.009494,0.230769,186
"230",0.034810,0.314286,401
"231",0.025316,0.307692,393
