"","V1","V2","V3"
"1",0.010309,0.166667,386
"2",0.005155,0.111111,38
"3",0.015464,0.214286,237
"4",0.061856,0.307692,665
"5",0.025773,0.238095,858
"6",0.005155,0.125000,140
"7",0.015464,0.214286,308
"8",0.005155,0.125000,211
"9",0.010309,0.166667,194
"10",0.025773,0.277778,392
"11",0.005155,0.111111,229
"12",0.005155,0.125000,98
"13",0.005155,0.111111,92
"14",0.015464,0.200000,269
"15",0.025773,0.277778,337
"16",0.005155,0.125000,115
"17",0.015464,0.230769,302
"18",0.046392,0.321429,470
"19",0.005155,0.125000,34
"20",0.067010,0.333333,505
"21",0.005155,0.111111,151
"22",0.005155,0.125000,65
"23",0.005155,0.125000,695
"24",0.015464,0.214286,292
"25",0.005155,0.111111,86
"26",0.010309,0.200000,228
"27",0.010309,0.181818,239
"28",0.005155,0.125000,141
"29",0.020619,0.235294,191
"30",0.015464,0.230769,362
"31",0.015464,0.214286,334
"32",0.020619,0.222222,273
"33",0.005155,0.111111,53
"34",0.020619,0.285714,299
"35",0.015464,0.214286,207
"36",0.041237,0.285714,559
"37",0.005155,0.111111,412
"38",0.020619,0.266667,271
"39",0.025773,0.250000,286
"40",0.020619,0.266667,267
"41",0.025773,0.263158,360
"42",0.025773,0.277778,337
"43",0.036082,0.291667,397
"44",0.005155,0.125000,154
"45",0.030928,0.272727,327
"46",0.010309,0.166667,186
"47",0.015464,0.250000,316
"48",0.051546,0.344828,553
"49",0.015464,0.250000,439
"50",0.005155,0.125000,101
"51",0.041237,0.296296,469
"52",0.005155,0.111111,89
"53",0.030928,0.285714,343
"54",0.025773,0.263158,488
"55",0.005155,0.111111,33
"56",0.005155,0.125000,65
"57",0.010309,0.181818,375
"58",0.025773,0.312500,365
"59",0.005155,0.111111,62
"60",0.015464,0.214286,231
"61",0.020619,0.250000,217
"62",0.030928,0.300000,414
"63",0.005155,0.125000,348
"64",0.010309,0.200000,396
"65",0.005155,0.111111,135
"66",0.020619,0.235294,349
"67",0.015464,0.230769,432
"68",0.005155,0.111111,90
"69",0.010309,0.200000,322
"70",0.010309,0.200000,256
"71",0.010309,0.166667,149
"72",0.015464,0.230769,146
"73",0.005155,0.111111,153
"74",0.005155,0.111111,124
"75",0.010309,0.181818,363
"76",0.015464,0.230769,105
"77",0.005155,0.125000,346
"78",0.020619,0.266667,246
"79",0.010309,0.181818,366
"80",0.005155,0.111111,161
"81",0.005155,0.111111,77
"82",0.015464,0.250000,188
"83",0.005155,0.111111,115
"84",0.005155,0.125000,41
"85",0.020619,0.250000,264
"86",0.010309,0.166667,201
"87",0.005155,0.111111,241
"88",0.015464,0.214286,355
"89",0.020619,0.250000,267
"90",0.005155,0.111111,260
"91",0.025773,0.277778,407
"92",0.005155,0.125000,246
"93",0.030928,0.315789,518
"94",0.015464,0.230769,310
"95",0.010309,0.200000,502
"96",0.005155,0.111111,117
"97",0.010309,0.181818,231
"98",0.010309,0.181818,225
"99",0.015464,0.214286,321
"100",0.005155,0.111111,191
"101",0.046392,0.300000,425
"102",0.005155,0.125000,71
"103",0.005155,0.125000,141
"104",0.005155,0.125000,273
"105",0.025773,0.250000,425
"106",0.005155,0.125000,27
"107",0.005155,0.125000,25
"108",0.005155,0.125000,158
"109",0.036082,0.291667,551
"110",0.010309,0.200000,195
"111",0.015464,0.230769,403
"112",0.005155,0.111111,109
"113",0.010309,0.200000,375
"114",0.005155,0.125000,178
"115",0.005155,0.111111,199
"116",0.036082,0.318182,624
"117",0.056701,0.314286,524
"118",0.036082,0.318182,426
"119",0.005155,0.125000,70
"120",0.020619,0.250000,352
"121",0.005155,0.111111,366
"122",0.010309,0.200000,117
"123",0.030928,0.285714,464
"124",0.025773,0.263158,269
"125",0.020619,0.250000,206
"126",0.010309,0.200000,128
"127",0.010309,0.200000,185
"128",0.123711,0.352941,802
"129",0.015464,0.214286,295
"130",0.015464,0.200000,243
"131",0.020619,0.222222,475
"132",0.005155,0.125000,170
"133",0.025773,0.250000,514
"134",0.030928,0.285714,633
"135",0.051546,0.322581,669
"136",0.046392,0.310345,403
"137",0.005155,0.125000,24
